geneSymbol	B.cells	CD4.T.mem.cells	CD4.T.reg.cells	CD8_B.cells	CD8_G.cells	Dendritic.cells	Monocytes.Macrophages	NK1.cells	NK2.cells	NK3.cells	Plasma.cells
CXCR6	345.777127121893	2485.06436523814	7982.34541682201	3046.23066596228	2194.01870149961	88.1448125723753	378.128049419753	3991.32164752928	1188.69580652036	5723.87655724586	276.202529091502
DERL3	882.916797378786	0	231.317373124058	887.858777782966	0	8132.3800693643	573.190106371826	833.039376597934	92.2167040063097	0	16841.1801829169
DGKA	7060.19728815923	15006.4936530679	10763.4972911564	4785.01531089484	7410.73433640243	2274.24156922537	2198.30401858079	5714.56058292141	6117.41623040231	9027.18606305805	2785.11689846082
DGKH	167.660078775837	904.75983257289	1997.56858206759	1754.31325508523	661.617012251416	0	426.011500092743	1351.64569266271	803.897242851753	2400.220970767	14.572373693951
DHFR	788.629788420649	514.2796373421	450.91374671575	4658.37319971734	513.464705442024	354.555591378568	2631.57364172292	4829.56686950029	571.106294933386	396.132025100898	404.439417598271
DHFRP1	131.060685280073	0	113.935010160211	3660.97476653312	0	24.9018977222405	1916.04367777159	3914.69160363776	146.384645993756	96.0273352676496	168.591154120787
DHRS3	475.269266966433	6143.43096191468	1157.10396854084	621.459175231447	2638.67055917359	0	4990.06040371293	873.957321230229	4526.86551861868	809.835665323003	29.144747387902
DLGAP5	0	0	0	3554.26803325431	0	0	1462.81421624368	4283.89015749556	150.320724823293	340.488577217075	307.140799395583
DNASE1L3	557.356478092649	0	88.2522317731132	48.8941373725906	0	8933.72050294455	7.35893031395415	60.3878063275593	126.516819520852	38.8425176363527	0
DPP4	310.571996235491	2502.98270554372	246.31335781988	755.970514526857	2160.0996207301	2947.9103684519	623.291316865459	586.074072099709	1810.03396461165	411.391585600894	0
DTHD1	0	711.614086421784	2209.92551477165	1286.04172054902	1228.49452304314	18.4458501646226	24.2945507625061	1829.12583028028	1941.04915993769	5588.69843039236	43.717121081853
DTL	228.484785109275	0	543.302801853228	4055.48540284415	163.162474736133	56.6551112199123	2168.7674900604	4308.14939693405	214.98487702284	502.332400701878	290.999093149975
DUSP16	483.460559796438	2380.34679202369	4879.55552590832	876.527089293181	1919.54705941063	301.062625901162	170.666698924991	1441.81093452421	1094.22991461146	1447.50032985313	207.151896818627
EBF1	7377.74059744153	122.635913520039	162.197949411132	0	124.759837313172	0	22.2784054710119	162.734726362026	59.4160470934963	58.7261873787713	478.422237890638
EGLN3	100.735473526439	847.746931600576	95.8364079411151	108.490424985534	0	7739.61521693045	2271.99412898491	183.662224761749	152.944777376319	24.1995050353467	86.0890999765721
EOMES	0	1039.49644344215	284.578973940254	3028.81344106132	1563.00683683908	74.1786688763038	48.689908789587	2297.13132931886	1446.04038904203	2827.64280174162	0
EPHX2	99.5154937432465	2526.95139452392	3931.3611372679	344.986960689009	606.644708935299	0	176.311905741175	470.400187910195	1160.95582238838	1235.09957865117	439.188924099231
ESCO2	128.969291366029	27.4592747540126	118.933671725485	3702.10459882937	0	0	1900.31774449794	3575.06225149897	275.338085742417	177.411657934293	222.845222335189
ESPN	187.354038133082	3966.46896764529	2239.05564596238	241.008226491074	1571.97395014597	24.9018977222405	66.6336018838862	304.229603601945	1515.95264634763	937.152806464381	0
ETV1	0	32.1133891190995	582.257888534329	1354.66138973716	563.758514858897	0	380.043387446673	498.095285294903	601.845196268822	2309.58842961551	0
ETV7	749.93900101084	688.110808878095	4447.42985197239	1386.55799437508	280.709633954637	0	450.306050855249	1769.25860849003	679.254746583062	1769.18419615101	894.967935173114
F2R	0	1495.13423978416	1836.40483849755	3284.19612424777	3489.57163709859	0	119.053379462738	2917.98044851065	1613.23002313477	4370.70805593816	959.758950520066
F5	4.53135348042804	1445.80062751424	5476.98176677865	608.133948951792	30.2152730992839	0	1605.75891741062	924.037553719118	153.132209701535	841.587882120974	5.38056874853576
FAAH2	330.963086897417	2891.36854931022	4708.56682684791	334.809425656517	1094.37769793148	336.768521576967	34.6776990137017	1083.96112357969	1377.25272568773	1465.38021892383	1842.39641564445
FABP5	2563.87465579142	698.349860481287	4608.07649262189	9711.78165095357	1780.36186590813	2648.5605714946	7837.05916983201	8398.79857418142	1472.84321154793	8469.82676237134	1157.49485202875
FAM129C	5259.33284534142	67.4846582937598	26.199881307643	74.8101286408951	66.0837263268209	6767.12364503702	17.1372349777014	117.860339246202	173.749765475303	9.4023554595933	7.17409166471434
FAM177A1	2658.5102304019	7096.36087816622	5658.48489189015	3996.30880739749	7459.85852234449	3705.24427378227	3772.91349123783	3640.76002010706	7801.87053711919	5102.08800111472	4528.19698262188
FAM213A	703.056920771027	154.982008357393	0	469.425687993499	314.04390298675	4893.15702438397	2758.28837329333	284.551508091758	297.080235467482	191.283985661562	88.3310036217953
FAM3C	4339.29380598836	376.285146417274	741.008485141823	2548.05606457803	306.246413154677	340.589447682496	833.877692562037	1683.36215983445	353.497365357521	2867.8725521507	2955.94995622683
FANCI	890.41095890411	396.530543905402	791.339836074927	5669.62147438907	553.231903585598	830.72203777104	2347.19634835765	5091.73324248786	690.875550746459	1795.23334488333	631.768447223907
FASLG	0	347.66234307199	567.434271478689	3452.38775988782	1224.98565261871	0	97.7830466374729	1962.8119394606	2018.0838456015	3390.24275956975	32.7317932202592
FBLN7	218.202098365227	3340.25787982286	5057.09419529564	69.6688996038631	998.078698505377	373.660221906213	120.464681166784	1361.22444814916	1652.59081143015	1316.94631224205	20.8497039005761
FCER2	8328.97626267908	32.5788005556082	0	48.054753040014	24.9519674626344	0	43.3471237671272	0	160.254638059746	0	668.535667005568
