,gene,B_cells,CD4T_memory,CD8T_B,CD8T_G,Dendritic_cells,Monocytes_Macrophages,NK1,NK2,NK3,Plasma_cells,Tregs
8902,KIAA0195,0.0120303089831902,0.788956985673505,4.88183099134378e-05,0.504022596344436,0.76068570133304,0.00837876385030977,0.00294629182224186,0.338909999590561,0.957732194087005,2.30522361682127e-13,0.0147256169383596
8903,FLII,9.77389352298957e-09,0.665145813685801,0.024944645309574,0.0165994997736859,4.40049456396587e-06,7.68133941158884e-16,0.589466828709173,0.247028121708813,0.177003570290661,1.72160163848488e-32,0.160434883154651
8904,HNRNPA0,0.0927603818534227,0.0139395641144,0.491790869629226,0.00181061836565833,1.59687654472845e-08,2.6822825526042e-10,0.00241093774162375,0.0487290994856852,0.478438404397781,1.09910711411925e-25,0.431147486824982
8905,CTD-2201E18.3,0.0122538394027873,0.142889417802559,0.222011000928368,0.168483813834775,0.013150508184909,0.314479059802877,0.47560252537355,0.0549960193079722,0.742404858147518,5.98768628589018e-06,0.344881886440456
8906,ZCCHC3,0.98987498032361,0.664463912168213,0.473332335800376,0.272816201563255,0.736662149703765,0.273817455787276,0.6454942197472,0.695223339912594,0.848334541297985,0.082560064696514,0.862972732385162
8907,CHID1,0.090597741298784,0.275813035912744,0.000340707167861058,0.043385638833914,0.231445033096228,0.00174690713819469,0.00294737196905433,0.000480770640496794,0.00818513791427412,1.05840470562999e-87,0.0278264324367589
8908,ZNF518A,1.25513792759643e-06,0.907347945448025,0.315557186681141,0.000364816811817185,0.214757956755809,0.448974665449955,0.0990911861125202,0.119386727349446,0.0988612343293489,3.86750354790511e-10,0.234430790005106
8909,TMEM187,0.421897586665391,0.379756874948815,0.514011868460292,0.0773838110920847,0.229925913271233,0.609261323645049,0.748934674927247,0.58242949439069,0.12078099308746,0.119477924745265,0.0148517423209993
8910,CACYBPP2,3.45761050676314e-08,0.00236448999720168,0.220863133259122,0.00213265678490695,0.00228701740578189,3.71763499432736e-23,1.43760094582921e-15,0.0084866112433293,0.0067992434472147,2.04872164835186e-26,1.99248659049792e-37
8911,CCDC23,0.140705446397271,0.23086420403188,0.0486671449640254,0.000627313162678851,0.0594411384213308,7.2411423383695e-05,0.346278805171347,0.0485647668090625,0.621593156740556,1.55987778828886e-05,0.000213001614321431
8912,ZNF619,0.00993073063189468,0.668723570484453,0.745343032064651,0.515774434825049,0.361303060955609,0.0393381040476103,0.030456101867553,0.0646387360805365,0.00284319459630255,0.162026690215029,0.151975767745437
8913,AP3S1,0.0163560000847044,0.000109698954075167,0.000255493921799482,0.0385516342629543,1.45880380868442e-05,0.0148585680751332,0.0698893178660133,0.598993625534967,0.0016683878389069,2.8069519293724e-11,0.00104066190239079
8914,GRB2,2.48440918970607e-89,4.27210812362186e-09,5.37693953879874e-21,4.52131098181688e-09,0.0385759568927119,1.05677681074508e-77,0.00521369701510821,6.81713655441807e-06,1.48259550746664e-08,3.9488356216634e-54,0.448913636760975
8915,ZBTB41,0.0688122031510631,0.183296031332576,0.0589783025652299,0.0339487492561904,0.968239686199398,0.0249228398573314,0.898054875659437,0.705150359854969,0.723793099905912,0.000172333339231397,0.126113310679343
8916,UBE2N,0.21528258175288,0.358938638288438,2.74523884125426e-06,0.00510900471328473,0.000452481565388359,3.09063042110246e-15,3.92053081486383e-07,0.0395400176587456,0.00170847995894498,2.26216182243108e-29,0.0134634943681521
8917,ARL6IP6,0.0356948430748958,0.411073864157272,1.49916426812248e-14,0.0143560388091815,0.0058272261616365,6.71600297613405e-34,2.44970307364545e-10,0.115407693695499,0.312174890205664,3.99776080957568e-25,0.00307469912747417
8918,ZNF354C,0.0222768185515503,0.227039900043431,0.89200244247419,0.957602090909949,0.285007825773581,6.64254613551571e-05,0.592128310802901,0.0155499715112019,0.171213479393684,0.00391701683827929,0.177210942268203
8919,MAMDC4,0.00142979868583287,0.711142196444834,0.487912877552945,0.616173781677725,0.644925946466667,0.0698719781058675,0.0670247419737181,0.0931519273002385,0.685674867955621,0.000827463767089863,0.994835644888598
8920,CENPBD1,0.789820343002553,0.275102281867972,0.096491338959234,0.282121423537535,0.54934045578669,9.08666960220342e-09,0.23608269877417,0.0863388258071347,0.210199547747007,0.0001582502386474,0.668015997168509
8921,BET1L,0.642013180073183,0.0349780411627537,6.4549794584505e-07,0.0257350476003029,0.839302300405643,9.96765160814259e-06,8.27514519621186e-09,0.61169809958927,0.329973839687439,3.38223694801065e-50,0.235362600362916
8922,RPS27,3.21458877701734e-50,1.2887248476598e-39,0.420644156971894,1.13535844993244e-17,8.21302678124456e-08,2.48979845146237e-122,0.0709671911143332,0.0720972578186936,0.0505682572777024,0,5.1904228370647e-09
8923,RIC8A,2.71857458521793e-12,7.64248242330969e-05,0.00418724013211645,0.261121941806042,3.5830633695176e-06,9.35318641320162e-11,0.00257024103467277,0.000429448260888501,0.096384660324866,9.93443319701527e-18,4.89037164629438e-07
8924,IMP3,0.176549824710096,0.818467871116033,0.0151783957500714,0.220448576291747,0.124555582772843,0.0478032647089288,0.838324947068964,0.375713217566104,0.749315841656646,2.23359286812656e-26,0.0786734626720077
8925,ASB8,0.111494790416948,0.316731903682247,0.0147665534473127,0.0150852033545514,0.215031949366385,0.00265407374435387,0.0546547872549997,0.906091938087334,0.194000017195921,1.06445798221401e-06,0.211197796834343
8926,ODF3B,0.243924367963528,7.99458585908088e-06,8.65160565120568e-12,2.92619788982899e-19,0.000341145124443061,3.39084393570659e-178,9.52715605104681e-29,1.89699613884469e-12,0.000161986836364991,8.29353386652455e-51,0.493884719864556
8927,DPY19L2,0.00604380064898735,0.517335324291316,0.20254641638769,1.15505034132907e-14,0.012515645141722,4.09194077562781e-10,0.0720903307918345,0.547926417130006,0.478606975516464,0.00100268282742596,0.000109852009494726
8928,DMAP1,0.022264975708249,0.861026532900213,0.168637590551687,0.151783300648491,0.0911344129368019,1.28634599549722e-08,0.0464073744038708,0.925197855810019,0.50150672052,1.86785293917491e-21,0.000166494461428936
8929,IMPDH2,5.80681028331329e-25,5.18373212473894e-07,2.24913792684673e-05,0.153888224979065,0.810651648705838,0.000739873383066085,5.05885092806425e-07,0.00104260706908818,8.44506891302712e-09,1.81550360822061e-44,2.07008171011643e-08
8930,MLF1,0.00308988484479875,0.0421576384764935,0.607282008625449,0.000582130722266504,0.00894304564754761,0.0603938539653008,0.0579085566453711,0.0798052012107131,0.00129278279258459,0.00157301633054951,0.021952636329259
8931,NDUFAF3,0.239046571920463,0.00482262744089949,0.000195026502169585,0.000398570259355025,0.0305416924554172,0.00133334780370021,0.176772844245831,0.194275041353054,0.493906236817902,1.67924929755666e-61,0.299186721059937
8932,C2orf69,0.4636423757973,0.0142093058240901,0.0133109536238038,0.0367338495842908,0.0230539448290496,4.34575090998772e-05,0.00749083823698356,0.809284642773355,0.825934099615971,8.01747962028763e-05,0.142546367443566
8933,TWF1P1,0.566504053762832,0.571553000645151,0.035920123288116,0.275854340651709,0.275737579628772,0.00775258860628933,0.878468193037857,0.0185346975745359,0.52087310912932,1.28915370952521e-09,0.295434655515009
8934,TSSK6,0.407819267757244,0.195100794978619,0.520570194347576,0.509094319692031,0.616587631072754,0.0042472277341184,0.256094674131708,0.320256808697213,0.0814359648879914,0.0561640904490314,0.989826039705526
8935,BOLA1,0.00315037258743017,0.108453280031897,0.000229785062445571,0.968514787590813,0.0100311560140005,5.03929756829606e-07,0.0055755135785527,0.00116822126716838,0.0909193042305225,8.1780310745288e-35,0.127591815670572
8936,PDE4DIP,2.25107948977299e-14,6.9034538945002e-16,0.868947983919198,0.0245911529260219,9.34497917228359e-23,8.6025056045962e-14,3.41879727268268e-06,0.541143220787686,0.0631328543436317,1.64881555418376e-27,0.949818527714401
8937,DDX10,0.000125415180622561,0.72274063380724,0.463256396040334,0.413684127070818,0.739562824669829,0.625272894547256,0.0431977313670492,0.603343714004123,0.620999912706569,5.42215528294629e-05,0.286382491749067
8938,NDUFV2,1.25804178461262e-05,4.71752234775333e-09,0.0989347981256831,4.09352300017827e-08,0.428220568632841,0.00136337057991458,0.126266772782393,0.173501853344022,0.800212772348986,1.10660722245546e-46,8.98549039462942e-23
8939,RP1-232L22__B.1,4.7393265885949e-11,0.00165417883087673,2.12000045812219e-39,8.95348725101408e-20,7.99497313426817e-09,1.69740102076312e-146,7.46060862469379e-09,0.242501253384846,6.81257632167153e-07,1.11282842824753e-14,4.81620099795464e-72
8940,DALRD3,0.652973766492274,0.0658233396240271,0.157868413741924,0.000211216071289518,0.155987667782517,5.92310196529152e-14,0.142226818981809,0.0202443159023109,0.605602536220384,3.2659238884712e-35,0.00140124176699627
8941,ZNF518B,0.012312105153668,0.773354814962374,0.16469183747157,0.0415124094679447,0.953206917547093,0.63114449820343,0.119990570333238,1.55253377500248e-05,0.567348807671803,1.68888974227356e-06,0.000516093767036496
8942,LCORL,0.286313310556023,0.000696463575000662,0.474196903193165,0.000680535707677289,0.767965177885471,9.71205134748368e-07,0.0426787154539501,0.642484105914594,0.406844548967728,6.2923607000813e-16,0.232826106435541
8943,PARD6G,1.64667352468209e-08,6.33331412919945e-05,6.36967564846029e-05,0.000774063973135428,0.336186426710178,1.86247733614571e-10,0.128292963746231,0.572577339119571,0.36245057997714,0.0355338522564706,0.106132953499148
8944,SH2B1,0.784131462068617,0.00883692638906455,0.934461988619848,0.414443518454867,0.939239516381856,0.479047312463118,0.519010630132062,0.586923915250435,0.701188104662817,2.03239247548767e-06,0.237603600681684
8945,ZC3H12D,8.7665156810316e-07,0.00911688716732056,7.21988428562267e-07,0.000327685139498463,8.01376626950839e-18,5.1075116398081e-117,6.93259861083816e-14,0.15016097117603,0.016969874228489,6.50343170501461e-25,1.22195207595257e-163
8946,KDELC2,0.000117346527852456,0.000638376639127871,1.74477675240029e-09,0.249468599167683,0.181604813081237,9.56319976299107e-05,0.91476164165271,0.260544409279432,0.120871937755768,0.00266348858220316,0.00614157108355792
8947,PLEC,1.96430417951727e-12,1.06121790737278e-05,4.05108500758647e-10,0.0042535314039362,0.0143465706147441,5.37021723432106e-56,5.28777409645553e-19,0.154846944404467,0.740024322845114,2.19490756215292e-24,0.0526281445583932
8948,ZNF543,0.981897084676527,0.406868324181985,0.424258531926308,0.145142048604789,0.802011940696032,0.0127657771276236,0.476865953134899,0.684288450728227,0.473195094037118,0.611186819437316,0.019217715381438
8949,GALNT11,8.30217495613993e-19,4.44557898848022e-08,0.000758218271832634,1.71871863052718e-25,1.5405456962909e-05,0.952054559937897,0.0518993076781282,0.00996364994773864,0.619075316145706,2.66144977949817e-11,0.000622204177749429
8950,WDR6,0.556656220905214,0.03874338659455,0.00583614180117325,0.00253855738297265,0.403519520354986,6.03393316346367e-24,0.00492492566412156,0.000484974093825651,0.785630803428283,1.08482597993261e-25,2.463241488651e-06
8951,GEN1,1.84286436192897e-35,0.00221236157100871,6.440448076859e-05,1.98654037175783e-07,0.596712976303767,1.05411801777425e-43,6.57747370681409e-26,0.00353679344560366,0.771133794803487,1.99947233916722e-05,0.0001217111622942
8952,AQP11,0.16272440195847,0.0100091631329496,0.00662190638327886,0.635447869969056,0.623860076560291,0.181280074327375,0.0105125937776451,0.0410251997149125,0.207667146153863,0.0231718228715683,0.894745630857147
8953,TMEM11,0.147993051446821,0.247641334406449,0.244212421977795,0.554762491898543,0.30232143529616,0.575398557582149,0.28141147656661,0.237651455298295,0.715591568196064,4.12682462157989e-20,0.166335901187713
8954,ZNF354B,0.00208056324230355,0.653573625967331,0.429438927917528,0.147468788133304,0.0653939060846322,0.940736198991529,0.0563319079576462,0.571384915443518,0.651182915387994,0.0160907673339842,0.0864723276919135
8955,ZFAND2A,0.018029073919634,6.38077830898225e-09,0.0339997346046483,0.125804448431856,0.00101558541095874,1.33032715368659e-05,0.569531321504644,6.24622489465799e-05,0.247132961565503,3.04477673266135e-29,0.230313497360703
8956,PLEKHM3,0.49705452213531,0.119061008033103,5.306212924014e-06,0.668072743766727,1.55898316454022e-07,0.00587614272992642,0.0595491159813505,0.929758476338312,0.995521747790092,0.000546801047855653,0.0163284261954671
8957,FAM220A,0.392198434781109,5.64510179429512e-05,0.0085932569804803,0.549917222683068,0.000564007706252303,0.197864327701722,0.430919283394217,0.459984128732464,0.0124327526989678,1.67925173286861e-05,0.013135041300705
8958,NT5DC1,0.0924075106617167,0.393868809217213,0.672619335032354,0.266352900030809,0.336322869140118,1.8733506514985e-24,0.00485577029873141,0.376060086194301,1.34340886924251e-05,1.92983946573034e-18,0.187375471774151
8959,RPS3AP5,3.32383202114815e-22,4.16941338833691e-22,0.000518750685699979,0.0994046523725955,0.00139065588534168,9.06654069968954e-13,0.546126788001185,0.0178728336067642,0.000615380951655705,1.76992631464033e-48,0.191691693029267
8960,LINC00843,0.94396050456762,0.332657094230525,0.31933362283846,0.701941725870183,0.526191803798884,0.00256559363117433,0.711268569639927,0.0263969626796054,0.197285867162254,1.77651667093973e-08,0.726582030323742
8961,GLDC,2.04808117422142e-08,1.0395389685164e-09,2.3565321660435e-71,9.04370530854099e-14,0.00130847008092579,1.9288114583782e-52,0.000827794940068365,7.76480255486531e-05,3.64769154674887e-06,6.21301454576068e-08,0.212237242655103
8962,COX14,0.0411122544784525,0.160145096767652,0.00140753666389643,0.20752885041458,0.146616049629448,0.15943791686553,0.402369186834908,0.0335892042337886,0.012988844969906,4.18776621330392e-37,0.0488663423396323
8963,H3F3AP6,0.957890525296834,0.0624437668958291,0.777924513878189,0.216165759555961,0.594198709519123,0.712081813742625,0.91700675773,0.123889913717433,0.146016995369042,0.0853158742365526,0.000138114661221023
8964,CTD-2192J16.15,3.52673510651188e-40,6.15701725133046e-32,3.18663512477151e-09,0.000216006089323957,0.00261523004603414,4.96485857474372e-21,0.760605696818077,0.173010162789302,8.34603540466392e-05,3.89860455988028e-167,0.0284897724431432
8965,P4HTM,0.00963024543662806,0.557897732784437,0.0742540934712207,0.0480231760296433,2.95819824009841e-06,7.46855212154143e-10,0.958039075329225,0.0354014893093111,0.00547412160001557,6.94201153998051e-08,3.78658779511792e-05
8966,DTX3,2.85592354706941e-19,0.256643707476068,1.33669136275049e-29,0.0231895612022048,0.00814430719227073,5.1613195941339e-43,0.217867459713243,0.000980884937921252,1.85504731304654e-13,2.28149436872773e-08,0.249831090702306
8967,KLHL11,0.455544797918183,0.943211257592588,0.737860097254963,0.107153301507923,0.0513884872268051,7.43864588816364e-06,0.477930358860659,0.464725755407525,0.960231602841871,0.00271155260658395,0.311407963015651
8968,SLC25A20,4.20155971861051e-16,0.040233367669202,3.13575781608407e-07,0.603295902847808,0.00118080192236388,4.66160282548473e-08,0.17127265440342,0.681908488830406,0.000379111672621442,0.39563803343866,0.624626739495664
8969,CD28,4.39173532723705e-186,8.06524022338748e-43,1.6364079399995e-07,1.3532220841884e-06,3.88303208375119e-46,1.05119513239565e-250,2.83522712104555e-44,0.353565249114257,2.15062993964399e-20,1.76843607702527e-39,1.04447564250609e-188
8970,EPM2AIP1,0.000621452784550767,0.709982300573109,0.00259931486063741,0.959820458704983,0.0492942100410344,0.00198225986209915,0.394058917380851,0.075475799879588,0.925617413216535,3.56219090841539e-15,0.0314020401037005
8971,MAF,6.50533168865864e-138,4.22231007620969e-05,2.72995003227454e-07,2.17445287692709e-26,1.42266406360827e-38,3.39630969012777e-07,0.212534351346289,2.19998510132051e-07,0.0559090711048122,9.11654158192548e-36,0
8972,CTNNBIP1,0.407510285430695,0.787803714241164,0.276916562863228,0.153375089593376,0.0968074050284675,0.000144115134847481,0.118347537058258,0.487730701257233,0.483763992912494,3.57910414563926e-10,0.151898092244108
8973,GTPBP6,0.00317607040092538,0.589688804526691,0.320402791715421,0.101556740047293,0.251447940250712,0.775022282726853,0.0614950280743429,0.75868766102396,0.479171517097522,2.71256639698384e-07,0.0847073752671663
8974,ERN1,5.1038716251088e-120,0.105044693909137,2.8087876899693e-13,0.000443607031238803,1.71360809182827e-103,1.84045453432238e-08,0.117579802067,9.16067389793984e-13,0.000597893085299116,1.55517654597985e-61,2.19605745500988e-05
8975,GPR35,6.56942835128711e-09,0.384001606257471,0.00345738327542968,0.00228258660006668,0.0120352731452996,2.87214564232029e-48,2.18128474839798e-09,0.316940151543785,0.0105491905609696,1.00489182934417e-05,0.000190561358505895
8976,RP11-366I21.1,0.832157221820972,0.19413545673083,0.156474876093885,0.574280356891742,0.821835007457737,0.000140846741952509,1.60313561798586e-06,0.243182335148678,0.385185207351147,7.98450599038881e-08,0.0982764076214595
8977,PARP10,2.47087283520968e-09,0.129375720012641,8.95045410096095e-18,3.09113446468976e-06,1.47155418261479e-18,9.5461224657086e-10,0.00441925998601435,0.416502539487259,9.95273135908017e-09,1.68098156420672e-10,0.0583476389656697
8978,SUZ12,0.869948313017607,0.287150668813744,1.57191917091967e-08,0.347972829665012,0.000183700631493556,3.82316107816753e-39,9.80617481704284e-18,0.100119089688526,0.0373271770017985,8.30283812330012e-24,0.94615027167215
8979,NSUN3,0.179147500146355,0.121651624707557,0.543589192306818,0.397591119429697,0.926131661236884,0.279186700270393,0.289715194455144,0.418930860320568,0.234461711481248,4.23810358294343e-07,6.23678139571946e-07
8980,KCTD12,5.70136340262547e-07,7.23207918184245e-05,1.69836374676501e-118,1.32721588829578e-10,0.000701185386103445,0,1.04902843210381e-93,0.000187436443496717,2.25164996530036e-22,6.14411612515217e-13,3.04876566414408e-16
8981,DHFRL1,0.445964241481311,0.475562153146116,0.000422670765871816,0.170018456225949,0.456086991530031,2.91385411463693e-07,0.295183814088271,0.249992051000175,0.114302404624783,0.0328709463473355,0.385376696559441
8982,RP11-169K16.8,7.65267466890757e-17,5.61793243620927e-06,1.15693226671141e-05,0.00128750322264099,0.426922715137105,0.00188170936307002,0.119482580708356,0.00026049334410348,6.5699296952346e-10,2.78464097240528e-92,0.0473145303106671
8983,RPP25,0.4384470802908,0.218517028157232,0.00733580023267055,1.53071693976146e-05,1.02311568098536e-19,0.0352627928691488,0.00530798207803159,0.0485539203671802,0.753189068908191,7.91847684483866e-05,0.287334921984694
8984,GRINA,0.00630742234205756,4.36743051558815e-05,1.52476838474819e-41,1.31591969765818e-12,0.00271807905264534,0,4.46502250957713e-51,4.18980669340444e-07,2.63220285578859e-06,4.29377327090988e-09,0.276948574407325
8985,THBD,1.09791567188464e-16,5.25024051718484e-16,3.68489692949238e-81,2.8977677509964e-32,2.6776699076907e-85,2.65561419188687e-305,8.73885240158638e-70,8.8372340883789e-24,1.07565120034542e-23,2.48174770170835e-07,3.89840005918512e-29
8986,COX5A,3.18276515700041e-12,0.0011523590476043,1.29531738362174e-14,1.38668871474269e-06,0.249917464729872,1.76233405714795e-05,0.0129685982209585,7.57652496860129e-05,0.000514199959772095,2.47937344760306e-119,0.00497532626030648
8987,FAM219B,0.0138497425470889,0.504103941597257,0.960453798660193,0.926869428064837,0.126362523653401,0.0327928439404103,0.501338671577163,0.931053841864343,0.165772790048897,0.432820848274968,0.0252852335096588
8988,ZHX2,9.55956726220402e-23,0.225866391042331,3.74841710560901e-09,0.0734765891102723,4.25875406863628e-09,6.46055753583477e-20,0.342561907727949,0.732603093220885,0.72381889572075,2.96885488849744e-10,0.0123733083092676
8989,CPNE7,1.66813969304967e-29,0.857815963569417,1.88876911416048e-11,0.210690528906752,6.93349336649672e-08,2.54702904854004e-30,0.010465772870696,0.16225510844313,2.87222156766706e-11,1.86692349673183e-07,0.331471068712134
8990,CD300LB,1.87692475099971e-11,4.96646222208017e-06,3.9274840649691e-28,1.0551156689082e-15,1.62721260013796e-14,2.64614692490714e-200,5.90258840339496e-22,6.51223968265904e-07,5.09881267795543e-10,0.000352913580848401,3.46118687608896e-10
8991,MPI,0.100129720930209,0.00047406833955918,0.0123125870145287,0.0956424219321172,0.550898072771788,0.263480730201432,0.352791921855346,0.569518323907878,0.520402522325093,1.1174848485397e-07,0.368919730079477
8992,ADORA2A-AS1,0.0144009667631297,0.0098094440367715,0.0172400633305334,0.197054611318908,0.138284573705895,0.296957152835319,0.0463929904203367,0.0251448884456861,0.69679002341554,2.89415520609539e-14,0.55829333191234
8993,TRIM73,0.883361577116318,0.0150373558395495,0.91672390641834,0.342832019052145,0.795981218737865,0.00267384764734639,0.096585681088016,0.388127035692313,0.457150857931628,0.0150328456235946,0.0236893089006372
8994,EFCAB13,2.14771479759575e-85,0.650016331182114,2.24109134192007e-20,0.000287782303781296,0.350766390573139,8.26225538141787e-15,7.51538765703355e-07,1.28893843416979e-05,1.65751638021019e-10,0.000796081238755284,7.11651597388126e-08
8995,MSC,9.40788076914528e-15,7.33398204872369e-05,2.12084193763886e-28,0.00642871498578031,0.000174545842784594,1.34994577837008e-10,0.621400498696143,0.660088366041025,0.0464080249430532,0.000182931382925386,5.11412903141551e-09
8996,APOLD1,0.000825759310409409,0.00231662899098669,0.000314730573042826,0.110523096349956,2.02330023171974e-05,3.672487606398e-33,1.35130376784156e-21,0.342769487150435,0.725171119201312,1.07885462117185e-07,1.7437498205252e-10
8997,EXOSC4,0.0165335171380164,0.223429050579266,0.0428439948056974,0.00105124536262594,0.757529909437854,1.32504188777639e-05,0.0857765536050484,0.809852466561328,0.243082497390439,1.19124006556401e-31,0.10352493724858
8998,DPY19L3,0.0360020247725254,0.525762685781455,0.0725963414105628,0.11221976404837,0.0461873316889435,0.00139479457552677,0.290543320054533,0.254467926873152,0.0473818487607134,0.000208804370872806,0.000291289407839668
8999,TAF7,0.00196010184224763,0.0506557415817395,1.10618920981458e-06,0.00200909865681299,0.010682731146803,6.04043625034913e-18,0.260683121204339,0.00522927788845325,0.142577040657705,1.48028804432375e-49,0.0518616133543221
9000,ZNF852,0.451600083639001,0.325980146978029,0.378243231204548,0.617164283938241,7.03368846555683e-06,0.038645959040001,0.89077596963378,0.558037414228954,0.0435455399105854,0.00101313517883697,0.0230074988289957
9001,PFAS,6.53313699273982e-12,0.394143384397139,0.51102075163387,0.0428287183948077,9.09910865312459e-05,9.60778188622698e-07,0.000860014125354855,0.48727437740969,0.978059380274552,1.91607716012958e-08,1.38197022120599e-05
9002,HYI,0.36188972525601,0.00391123335765227,2.96017326912096e-10,0.000157977651547708,0.0130112696677867,0.0840912674774731,0.07475673662365,0.177200667186765,0.288444507131236,1.69673127144173e-25,0.00131515916024076
9003,C17orf62,1.05751452292869e-18,0.197081204832289,0.00279271341526541,4.61486389275e-16,0.0883304287231228,2.28317645279576e-07,0.0950691854738694,2.02854454225018e-08,1.65644183054423e-06,9.0895948452988e-46,0.00101705073792168
9004,ZNF552,0.115455861494894,0.437029895354931,0.480154925653772,0.0293192224032344,0.427689589825561,0.000853273722173417,0.517274978994041,0.330928932489161,0.921981503056548,6.15098998914773e-11,0.188751831513403
9005,GAK,0.00748946941535724,1.19328955996515e-05,0.0676307760125302,0.173115365056453,5.08186045487677e-11,0.000350367444587839,0.0192882909934556,0.0112489436530917,0.00766475223249297,7.52923258163696e-19,0.0529401970726162
9006,ZBTB7A,0.0265082584883371,0.0314447093848063,0.0567987156185342,0.0759673322642808,0.643265915896921,7.9446871296622e-05,0.150085053448504,0.518891255835132,0.553840944460339,1.76970531381181e-06,2.74833152266679e-08
9007,TUFM,0.109348707862486,0.998081662602602,0.359442615882784,0.140642529325202,0.446459054981816,0.0719114181460224,0.302417502172599,0.0562642763288607,0.108000958513881,3.85226706167938e-65,0.14001585393609
9008,RMI1,0.666604151670504,0.018580306873009,0.000631889325667575,8.77093621487161e-05,0.0819161039415499,4.5867552553054e-07,5.21197473809701e-13,0.330161808656661,0.978728745378109,0.0258446017780689,0.801686542009024
9009,CTC1,0.725341865978384,1.96831746892813e-07,0.00678409662383617,0.13551392202239,0.00619338948710621,5.92530979518556e-54,0.0317861688484281,0.0128634729621209,0.0143736438260746,2.26559642946981e-25,0.169848767980435
9010,FBXO34,0.00015863373472136,0.406485155217392,0.00191400232492304,0.127357027883796,3.49141592349813e-05,0.000148966340066697,0.138052340987662,2.26371925639568e-12,0.351814614277579,5.60556403025511e-08,0.075802057943744
9011,LINC00324,0.865276022777067,0.804870349346702,0.111200386362373,0.0280600736382257,0.0546983110361601,0.0197655350484872,0.160836603310885,0.0671413195511952,0.04860160856468,0.000379650744098737,0.104473762600408
9012,SEPW1,1.28943956345042e-30,0.00490932970854497,0.0551530712703103,0.348526430442795,4.42173358803921e-16,0.183207994514861,0.0218301163970234,0.0851865071768759,0.0058723805079469,1.2708512609396e-57,4.87484381324317e-10
9013,EIF3K,0.0277729726069198,0.015552429589438,0.215377247546233,0.03199376745275,0.102538370746505,0.0198425521803934,0.216020038917168,0.000116584777816572,0.447071688406057,5.41360181568315e-104,0.0095912737453457
9014,MRFAP1L1,1.9468638700936e-09,0.860631281871522,1.10883069351429e-10,0.592978342637744,7.77925549235407e-05,8.27759377925047e-48,0.000356731429035119,0.14992823319035,0.00050844316738269,4.68831277162685e-17,2.44707769751403e-08
9015,SNX18,0.554229370494941,3.20937822725234e-07,2.48005911058209e-17,0.010309749889235,0.000397824436612843,0.603956789610298,0.317061754536953,3.01680584485513e-05,0.000160987055913215,0.01852013669575,3.53299644109966e-09
9016,AURKB,5.62800013051941e-08,1.32684249514091e-05,1.10311401626578e-53,6.34633224604164e-10,1.68157546095478e-11,1.88622706200154e-162,2.08063522445739e-111,0.00322730932706577,0.579125834749876,4.75916993324314e-07,7.45143314170811e-13
9017,MRFAP1,4.72483179341317e-15,0.00273412675908655,0.322592500113229,0.000318279309650402,0.630234032550947,0.130813490140866,0.000272389079495761,0.203552843803096,0.303342139198082,4.32151837690594e-71,2.32594055934959e-17
9018,C3orf38,0.110839462220259,0.00025086937414975,0.0401275066456839,0.00179251252031018,0.376385257823781,0.00669722496418374,0.518754008111131,0.0179862664145491,5.61033915469441e-06,4.13651507583382e-09,0.185577529884198
9019,TMEM107,1.08643553277615e-10,0.439230375968212,7.32808090555676e-14,9.20380018182901e-05,2.94367506465647e-20,0.0153195908382142,0.000580528336543297,0.00155300568268627,0.0118284741547113,3.86334582733816e-70,9.99591884029953e-08
9020,RRS1,0.0137379169187746,0.693811151259798,0.0478537238058381,0.122187884235112,0.0498865516908582,3.0681490396138e-06,0.163688377040519,0.94000757757563,0.513309108512581,0.0331560091318821,4.08937588927437e-10
9021,RCC2,0.0022140622804771,0.031210470431893,1.44647760783512e-05,0.201099303900555,0.623182884892703,0.00101219797747168,0.275761082443921,0.209166486485713,0.0817812649436598,3.09602457733433e-14,0.0128779530309764
9022,DPM3,0.00219102344128119,0.0995230318810565,0.0696405681705403,0.00541356097827786,0.295825199381322,0.022469478060697,0.0451295369156493,0.000699566740536269,0.150076441532727,9.03212686971499e-96,0.0170869227435826
9023,C12orf42,8.19348415030824e-104,0.574827441570095,0.000905271740415148,3.65643737236386e-09,0.196464308950003,2.30610810127156e-07,0.789700101643118,5.21783805803759e-10,0.0611624944289791,0.00138684993065428,2.58637940528166e-06
9024,CYC1,0.0035225485457367,0.017839720445519,0.024485957785537,0.17483841361337,0.0474481376720571,6.44693336199331e-18,0.323507066531026,0.321448305869039,0.313369652798028,5.38493331127419e-51,0.00518481996442867
9025,PER1,4.11420899684458e-05,0.390832728187,7.7650205063489e-46,1.63579624966067e-19,0.00133324996903641,2.10640982959888e-13,0.020800040152482,2.78978018343128e-12,0.000101180825095606,1.22792940512251e-43,0.000759576426280201
9026,TMTC2,0.0430576200290795,0.0649950654711722,0.547301802034179,0.429648383230909,0.117051548093762,0.000804491006751091,0.240384105089353,0.766058467415015,0.249608023901137,0.0924539712428628,0.633999010734713
9027,FARSA,0.265749693286017,0.55121532146942,2.46582396702345e-12,4.84606080702378e-05,0.986850626490372,0.000657795737845245,0.649155779935472,0.0943683994444271,0.952473973867313,6.31485815840575e-47,0.0233048643989837
