,G_1,G_2,G_3,G_4,G_5,G_6,G_7,G_8
CD9,8.9114663862651e-09,3.85216163603824e-18,1.2825376554949e-149,0.685938281901566,2.9360093644133e-24,0.000131171029939048,3.17547955824968e-39,0.797853983623726
NCAPD2,0.596250185530508,3.81585650266956e-05,7.18278300481813e-71,0.00305319935326131,0.0785760864608357,0.126004820359662,8.53565276078408e-55,0.0110164339074365
IFFO1,9.15332007744769e-07,9.400689432652e-15,1.27921187574236e-13,1.05691059420235e-05,0.00693098830587958,0.588938186674034,0.00935858762753427,0.0548485830499093
GIPR,1.9620482566582e-39,1.31433896930655e-19,7.40707197537931e-10,0.000267292265951318,0.811122039597245,1.46715106081307e-05,1.13102837351729e-35,0.509695578648288
PHF7,0.021572037525318,0.000182837829582806,0.00570816281406887,0.813002267327597,0.382848236213636,0.491083881699813,0.139191377473034,0.0351081780074888
NISCH,4.80628005670548e-05,2.22280853228528e-14,0.0455903098571707,0.01817611699726,0.00420785509820885,0.214721010357619,0.274011352293703,0.2254985230434
STAB1,1.96511410797379e-14,9.76729555443383e-07,0,1.16028333623066e-11,1.0467737567948e-30,1.57771360275637e-12,6.39955175559594e-130,5.34108312633376e-21
FUZ,0.481167211730166,1.54114169893939e-19,3.73979473183656e-06,2.17347434651005e-36,0.881137504456018,0.389528967305628,0.20718029330574,1.3857679181395e-05
IDS,4.77325676365105e-12,8.01561897595406e-49,3.61135390196414e-17,3.6713393788482e-06,0.00572617083175434,0.789040221886146,0.0102190688333264,1.73762193525715e-28
ZNF200,0.347853854495128,0.000688506786529144,0.0532690542531131,0.202725304597569,0.0102142312944547,0.904586015919008,0.105810381161273,0.192777946615183
CD4,5.30975879519817e-146,8.9764274761939e-67,5.85979321761688e-192,2.08843943962486e-107,0,1.07857132387026e-185,0,1.5831942178913e-273
LRRC23,0.00639236398688952,0.0542767749678802,0.00189943720616049,0.0223001630606775,0.0415718732905866,0.295467352634122,0.196808396681925,0.326985012649102
BTK,0,2.25291956244929e-22,1.05119218572272e-87,9.04318380668247e-22,5.50876930787248e-70,1.20397714273652e-39,8.70645540683331e-223,1.1284963289007e-93
HFE,0.536878576521216,0.000481796564207406,2.63927171333465e-11,0.892329205584074,0.0772453972829262,0.671520937428867,8.48917633950833e-10,0.263153889327305
SCMH1,0.262577228791827,1.86365225693183e-05,1.97051442754233e-11,3.36190746537102e-05,0.239986839231591,0.0246454704549144,0.492006756415026,0.690374769428765
FYN,0,1.71258554868761e-123,1.72401116229357e-305,8.53839324012114e-53,9.05512639662891e-56,4.77401055652755e-14,9.49845364162534e-316,2.14242936762743e-131
HIVEP2,1.15323597111959e-08,7.29721681416918e-10,2.56024166772228e-16,1.53248311179682e-05,2.16956559600278e-06,1.54875530749084e-10,0.110240891541434,0.125081665672414
TCEB3,0.0489211948727302,4.01608909638883e-12,0.00687053014416517,0.000820741902534118,0.0508576387468528,0.0157835705766276,0.0386079096604342,0.187340173402889
LYPLA2,0.000237361250607465,3.89592537383682e-20,0.00085410608909959,0.000974919122748821,8.50011941845552e-05,0.254857245337004,5.71223644665683e-07,0.204443833688351
CLCN6,6.90062513266797e-55,0.000134109689069179,5.899433513768e-39,0.596066859950137,1.41746819197388e-09,7.62741344609323e-05,4.35419947703946e-23,6.51097233176501e-12
MRC2,0.0102857233209035,0.00109760116580229,3.39296513825731e-66,2.56796597350199e-05,0.731542585871976,0.868581057939842,3.67174510245363e-29,0.0396257448239571
NME2,0.188461094324309,1.25295571720578e-15,0.640782178022942,0.571344387488491,0.594868746818407,0.414589186770483,0.0103759917620498,0.00239429748379971
BTBD7,0.405896890215356,3.87199571696329e-09,0.463831001196715,0.0858792886795757,0.030754933753946,0.627304884083906,0.893982879215917,0.379620884395251
APBA3,1.17424384439988e-05,1.38539221335919e-12,1.38189184649024e-14,0.174720331683986,4.70884171861715e-09,0.821715094232468,1.76849380373556e-09,0.15241454032674
MKS1,0.446446562219794,5.49376808554027e-05,0.530471344105364,0.18313198831795,0.0663345907703128,0.253284332443135,0.0262975907682,0.027076242647124
ABHD5,0.155100793536441,2.06577044528127e-10,1.54591930100536e-14,0.000948682800302757,0.159589952820983,9.50008613644045e-05,0.000204369439644426,4.23570355598824e-08
AKAP8L,0.250943570542948,7.18799296698042e-07,0.00323106649998838,0.19816158516537,0.0134520657687935,0.104847086042776,0.00501273813210638,0.0423025424907143
MBTD1,0.32313430515569,1.12665161193677e-06,0.178307411259261,0.340260813398795,0.364731415234577,0.16044408672537,0.00979918221815674,0.314224279804606
UTP18,0.00115574708139181,2.26909659304187e-08,0.69079982617922,0.122558559783681,0.286895268068576,0.0106420423298841,0.016800549225557,0.0719070149270222
RNF216,0.0578483446318234,2.49104147987627e-19,0.576608936485074,0.420457022341548,0.0259719973545715,7.82874833924301e-06,0.0608794055994477,0.313879911823116
TTC19,0.041066536800316,1.74850477421305e-26,2.1548320854501e-06,0.205459042909283,0.602420155634667,0.321429311201482,0.0146811863356443,0.0157043995371798
PTBP1,0.0166007743730298,1.37041950047104e-51,2.4438735417118e-06,0.00174329976408263,0.00649437670438436,8.04483456058541e-06,1.13954345919285e-11,0.000170153855191825
LARS2,0.244091423919404,4.93328380195472e-05,4.53233442143816e-07,0.405158512092553,0.783830421125345,0.0305728615035319,0.00183015525032479,0.387398607537754
PIK3C2A,0.00581328309588616,1.83010002071135e-11,0.5997248325491,0.113229671195137,0.00035795924344269,0.0264855530840915,0.00633849978577483,0.367188738821533
PLAUR,3.33572400149971e-35,1.14304512108668e-20,0,8.38101353604471e-17,1.9049753528653e-57,1.93285468415269e-12,7.77215154127526e-315,2.65109349762917e-24
ANLN,6.41674656733123e-05,0.100821544779737,2.38301046565337e-64,0.000709958751827828,0.000764996969389918,0.000125958793703768,1.63475616781448e-90,1.07513959099531e-06
WIZ,0.455730390890999,1.66847425070177e-10,0.584738193618552,0.675214401789683,0.58455566186639,0.00400173803636875,0.00974791826662428,0.373520478158144
RABGAP1,2.32673114951094e-06,0.000138561236187785,0.0934292707164942,0.0198957279195603,0.305706906906128,0.0969582952027214,0.136862926465424,1.44160486998205e-05
QPCTL,0.551637683968849,9.98494028689221e-10,0.53139146058787,0.290529300654248,0.0287920749249434,0.824927287897035,0.08226310804904,0.129919005659145
PPP5C,2.40085713366324e-09,2.3938896922906e-17,1.91195942410309e-29,0.0032507763126408,0.0590394804788976,0.0749288730364776,8.23995927819739e-37,0.395477604709253
CEP68,0.000354616511218527,0.00102505292595976,1.22392905288678e-08,5.71059236800567e-09,0.469638065440517,2.93128094225602e-05,1.84783321345044e-18,0.713156907347191
MAP4K3,2.8666329540694e-13,0.000203186500500565,0.125263906777241,0.69587652916192,0.221004671744862,0.0577218598284949,1.81679618664289e-11,0.126487777301376
ZBTB32,0.000282493804833316,1.76554853554456e-15,4.269515185029e-87,1.56222535133301e-11,2.69844937536486e-17,3.08341287640721e-18,1.61945909168887e-53,2.70273589659763e-05
TYROBP,2.14409008574052e-40,1.20908899841256e-53,0,3.06611372996922e-135,3.79738635590331e-98,1.09413441119672e-32,0,4.60366225957501e-30
TMEM159,0.0025896443761707,1.90008250272554e-09,0.0787078759145089,1.25658426193834e-17,0.000982040272702284,0.403719197674856,3.75894410988532e-06,0.00469545134197118
BRCA1,0.140066484227767,0.0483511087477211,2.8426373343091e-36,0.00254861974909963,0.00153159130965847,0.0330210579110097,9.08941672474855e-52,0.0251858793625204
ERCC1,0.000248096594749012,5.17418938419212e-17,5.10953365784484e-06,5.9844119464013e-22,0.000360314930155935,0.932048826330851,1.10304410695965e-05,8.68877479463068e-13
CD22,0,1.08200947173335e-11,1.65529593025883e-16,9.16905500226793e-05,4.55378214597877e-61,8.25234121951246e-68,7.76231427177013e-109,2.37197870455188e-259
MBTPS2,0.212282527552718,5.27366032202576e-08,0.0357406250383885,0.939381434018652,0.538312265071798,0.71249714273702,0.000210844078153222,0.467515368456821
PRICKLE3,0.216406351694445,2.3907723523766e-05,0.00325858184036996,0.507969101531309,0.500396463099236,0.275758430244133,0.904773005162153,0.000148020511973206
EXTL3,0.0033109581987392,0.0169459892688847,0.0898075530892693,0.00923271561829903,0.400086065112581,0.244572894689952,0.396194995379113,0.325952283247864
ELOVL5,2.42156639397063e-13,4.976592013382e-45,4.42441229391794e-17,0.00187517399076046,4.70375892577701e-19,1.3496621885995e-05,0.0359021167202695,0.0599166247685084
ALOX5,0,5.93506100769898e-21,0,1.12670168938804e-13,2.45889729189439e-92,1.93366895148922e-29,1.72428910398595e-321,9.77207504558022e-124
KDM5D,0.000242473551790572,3.80052124953577e-05,1.73884797520276e-12,1.30402929662677e-05,0.000539639861308587,0.234042752312357,0.00348744400141034,1.83903444498888e-06
CALCOCO1,4.38269804955444e-10,3.11737654278561e-58,0.0830268617321026,0.26639646012522,1.67491154897938e-06,0.584847170015239,0.14258961386981,0.0006333890193984
UBR7,0.373616720796015,2.72845047171221e-06,2.60327671564425e-21,0.859891192391333,0.000337256842042794,0.051829359608076,4.64134124505762e-14,0.199492586633793
MAP4K5,0.0263705137779027,9.99547146834825e-08,0.163448105289582,0.331401422054103,0.000166087391576098,0.159006266188006,0.106009740516875,0.546020999386291
EHD3,3.85768605824524e-69,4.91215467269258e-12,9.08748800543708e-08,0.000142784476058604,0.00256427926766321,0.000148434538664133,3.63746422606696e-10,4.98877071882558e-14
PSMC4,2.44686248496937e-06,1.09789240230688e-24,0.0445074398952228,0.0750745113372758,0.000125505785658174,0.0256745063483001,6.85904190689617e-06,0.268110946696554
MAN2B2,0.00410580151978298,3.91004609905994e-17,0.111650360983458,2.4411042015779e-09,0.000573238934771641,0.477161370225266,0.232699720799187,0.20934434511446
CLDN11,0.477279888279941,0.00932932139047269,0.00713231713385291,0.685150452328808,0.793793075787013,0.407206981508426,0.101131074565805,0.330769703844883
SLC25A39,0.309729246482768,3.16096344300526e-61,1.12973629100124e-06,5.92709210592003e-07,0.0308983924515293,0.334637298369674,0.0105259461148214,5.37600798228534e-05
MVP,9.3583077700639e-28,8.86892646857017e-49,4.86774178346706e-13,0.621051880901821,4.03237289547686e-14,0.104469302650762,0.193919464516045,0.00819511320353917
NUB1,0.208235171339198,3.31597718218947e-23,0.0762393175236191,1.23971374214496e-11,0.000311663551461525,0.143778817817117,0.777435232024526,0.241930012605253
PGM3,0.529261063520316,5.32798784636033e-68,0.27182525437688,0.0352503316599647,0.00156608912525437,0.334348597652452,8.23318058218318e-13,0.094696927040322
RWDD2A,0.787038462659953,4.20712669443541e-22,0.782387729842325,0.394711251696749,0.445768511454074,0.491183287476673,0.00122763376111286,0.198047638831491
CLK1,0.00027624143429885,2.07235350385375e-103,1.70038840195527e-13,0.000763684306860067,0.00417692168320614,9.45066163707751e-07,0.000345327003498372,4.40124418330685e-36
POLR3B,0.689519008946549,1.25371263958018e-07,0.00323264529646505,0.00111139120896016,0.076570788809507,0.00414752682272046,0.861448388917073,0.749632209814075
ANGEL1,0.737891272175128,6.99367903151976e-13,0.000820277521531397,0.648936668750175,0.426035947498335,0.0332625404052849,0.000787753919318418,0.0794319773484975
RNF14,0.510309432630445,2.17948288922483e-10,0.711245238963083,0.185515200172086,0.0121570125788003,0.730552502679968,0.0147469541032399,0.109432572051332
DNASE1L1,0.23914613413921,5.18010594657096e-07,6.37501563837586e-16,0.0893779575588401,0.080082034801883,0.540966478258019,0.000110912162324631,0.43638692177667
DDX11,0.775168933138954,4.35124476246438e-37,9.7428235605499e-106,0.0537343914592408,0.00262576616762305,0.0600595274108495,1.02004399949864e-60,0.0390297140585696
HEBP1,0.449367736210394,2.00878791472191e-10,1.06309093256225e-57,0.258070384553648,1.46267831033514e-06,0.116119825580853,1.55191106403137e-18,0.021060949448824
MAMLD1,1.93709443918247e-10,5.61561687919593e-05,0.000777267044413651,0.000458456958802891,0.00292731635406953,0.00435973925762449,1.90027918711585e-10,0.656999363544631
CD6,1.20706085888385e-226,1.81372138666497e-54,3.0543297359945e-264,1.87396315658364e-46,3.34746149382449e-41,1.14094737623456e-31,1.99259697056988e-119,1.1318563800479e-14
TACC3,0.107213157598265,2.2738284804856e-20,9.23768746977646e-24,9.40418279584461e-09,2.42140088081198e-11,3.58368274709727e-06,6.31536153877675e-11,0.179981035111861
UFL1,0.00552130008226591,1.27707782896006e-27,0.0308086168757576,3.96292817401144e-06,0.00048686812251852,0.0357674983646583,0.077281690716542,0.0027318533733053
POLA2,0.149838944606405,3.67639395793023e-09,1.30216075066474e-16,0.751742697239287,0.0742602215647729,0.54823689159933,2.45974219158144e-16,0.04423074627687
ZC3H3,0.00158292697908912,3.34925679397156e-14,0.134721006695551,0.000658416397629238,0.0504548190277272,0.190919186491342,0.400337822995149,0.00986818194521824
CAPN1,0.291868507814384,2.66231227602624e-24,0.0406356668816814,0.035811578544291,0.248556207585446,0.030712420148999,0.0146991918558605,0.0369109146300134
ACPP,0.00220799118160635,0.00315224388566962,6.07229753112515e-97,0.105725497146747,9.78556780004548e-07,7.06272256097002e-06,4.81703348349363e-25,2.79675465456348e-07
MDH1,0.292239290447027,1.7283618785617e-59,1.56771635959023e-08,0.00478531489146122,1.16706033600947e-05,0.0580214463437078,7.76424543890732e-14,1.9737627004511e-05
SLC30A9,0.670431236388964,3.57498790702913e-15,0.0810463346060085,0.0489793016682011,0.0720624543008381,0.527007739953071,0.186220655879487,0.105310780333151
MTMR11,2.29841245772473e-06,0.00032067141243177,3.71601480425106e-62,0.411196134706761,0.0153212145628537,0.985047959497706,1.45949851896781e-08,3.00176450593741e-06
COX15,1.78060441496292e-05,2.90951384800946e-10,0.186381238291709,2.54591597476206e-06,0.519711965477432,0.727916843507924,0.153582266737221,0.00132546653277829
CCDC88C,1.64662501067817e-11,1.42680281708061e-21,1.09851851263898e-117,8.44908271913112e-09,4.90481065287371e-14,0.22958701282764,8.43853694753203e-26,0.0532886630561652
YAF2,0.00791765683011788,2.65344980081322e-19,8.17616242999398e-10,0.739194878780842,5.35247122056621e-06,0.467645408097358,0.00289385356057513,0.158781403565136
ZMYND11,0.00190111901405825,1.69782268963533e-10,1.02265325243234e-12,0.924472910364755,0.583753396120922,0.437638910047207,6.50208521376685e-06,9.45541195957688e-05
WAS,0.000644145713089969,4.12257216104647e-09,2.88330965041893e-09,0.00156796521040978,0.858998886193401,0.667436551044485,7.29551869367933e-05,0.00162938816959888
BID,0.0218858222985359,6.13003635674044e-28,1.94766358949296e-112,1.12482648756498e-29,2.06559074714496e-06,5.65263067014041e-06,5.81016802182956e-40,0.0404479432643243
MATR3,0.111281912751378,3.1101527979528e-72,8.59038050679406e-35,0.00010993127796009,1.72771131300219e-08,0.0628144826996454,9.49984241912758e-14,3.17719300556597e-05
XYLT2,0.047713045412669,1.67265081699343e-17,7.52397586696486e-05,0.00426247436837482,0.0034033508977113,3.64070697224582e-07,0.324990393409246,0.0379561516571977
RGPD5,2.58270475050819e-05,4.57426590947369e-42,1.36528995853543e-06,5.08332013846819e-36,0.00216237917670016,0.97516751062229,6.9849185469972e-19,7.24213105899618e-25
NUDCD3,0.509162068821871,3.03170485956577e-23,3.7385384258391e-12,2.04961622120326e-07,0.000467577560202602,0.000538755711991644,0.00104084323491499,0.565051987805721
GLT8D1,0.0240377458349866,9.40525508816316e-38,2.44339767235268e-07,1.26697141256826e-06,0.0154659710734056,0.00394096183041148,0.00669331255645266,0.00974324991748317
ATP2C1,0.00920262966169251,4.5416582394596e-16,1.83243550944963e-10,0.0107066893193049,0.002114707815192,0.0461866242690608,0.00258687560526298,0.0736267114745321
SLC38A5,8.32183616705294e-11,2.69723277156386e-83,3.06403783349153e-79,0.0599313322841097,0.000442158853491152,0.0490409103357625,2.59891346484605e-43,8.94851500066146e-05
RALBP1,0.0293651483868027,6.44668994240044e-06,0.30597411918838,0.0461541391293532,0.166082518429249,0.973293084448621,0.360706479125544,0.338784761547083
RUFY3,3.81439518951273e-12,2.55624508284218e-06,1.96858359981015e-26,2.58199434980631e-05,8.85026604656934e-14,0.128100523654374,3.23690350244488e-16,0.134207315752526
SLC11A1,6.37745377471894e-15,5.48897265327839e-14,0,6.14838690959182e-15,5.63860095825784e-32,2.79946795509818e-13,1.1200556419308e-151,2.31816107678251e-28
WWTR1,0.0134251305138366,1.78939460053675e-27,1.1345508025571e-21,0.00548822870516898,2.49053905855449e-21,0.000232588526777035,5.5145575986132e-19,5.27795350366929e-06
AGPS,2.79835952190126e-07,0.00816135006147971,0.0331960778958883,1.65060000470543e-06,0.0370306436825896,0.0719255015579532,0.0399636596577024,0.520102191862547
CXorf56,0.000413607804255582,1.51363584385318e-17,0.0690571806387298,8.64043614943666e-08,0.390434467565172,0.00165520939340959,0.854872666234657,0.319416221237017
TTC27,0.000927380602311961,2.24366144252394e-08,0.00010374656404092,0.870448761519391,0.457952858563123,0.124327598829944,0.160115967343649,0.0154979527518846
PHLDB1,0.0210518574671161,0.00578079760961046,2.06949696722899e-27,0.150859894486355,0.00381546640458343,0.853519009128569,2.60763347853989e-18,0.000181255705889673
MARCO,1.12903015965098e-19,3.87357863528827e-07,0,4.68349450622045e-11,1.63683933507091e-23,1.62783494838177e-09,1.49877609814451e-133,2.55502821128548e-20
CD74,0,2.19803752883057e-46,6.87445709286945e-73,1.13362560809661e-35,7.07304743153003e-09,7.55480870955962e-269,5.81008794394847e-11,1.40375448583471e-111
ZRANB1,0.00241654786594868,0.00251818478365127,0.783298774475456,0.683768123666107,0.249796530774158,0.506576014552879,0.254133424457205,2.56979118663703e-06
