,G_1,G_2,G_3,G_4,G_5,G_6,G_7,G_8,G_9,G_10,G_11
MAPT,0.025730993579521,0.925308353624877,0.0250325482379939,0.682194989587042,0.251442451746817,0.0241689736335826,0.00297645707924938,0.00913999629195315,0.493958074359163,0.555671779345525,0.161571938154544
ERCC6L,0.291704844480737,0.097210815529443,0.0240889278061443,0.000127427464937254,0.834852630486474,0.0176216648999779,2.45922355723469e-05,0.00414241460476299,0.0974301765621244,0.0305767128058709,0.00671689317764216
TNFRSF18,2.3297034192376e-13,0.0501617109676851,1.705390920426e-46,0.561176725334114,7.98127473371514e-07,6.37561060304802e-12,6.40817758303243e-14,3.16103056723301e-07,0.531920437859341,0.00121677952967474,9.21631820812996e-12
ZDHHC17,0.661380852010073,0.0294067630541102,0.689020099720697,0.00432072655039803,0.127129280782565,1.45272569405871e-39,0.2576339904863,0.0654470995780966,0.23960900954716,0.510380457713047,0.000549196748211585
ZNF395,0.00012764606785831,0.385145142461197,0.454021079624674,0.000537766053486558,0.45854636051376,0.600685823692649,0.000468780481427466,0.078546656529405,0.743113912401061,0.168816097493043,0.0380300585152862
ZACN,0.952555214554835,0.787537310981554,0.513604488650576,0.272433363079897,0.217874821943785,0.417645153799689,0.0375933770475067,0.0857005238488102,0.212780559478843,0.32472871115146,0.00410855096060075
CHCHD2P9,0.133795362344587,0.512804818883798,0.686779827133771,0.0420034569253703,0.785071372215172,0.295974507960038,0.0222931444981098,0.512454087209248,0.781716041353398,0.406082969296322,0.00127254947472404
PPARA,0.771901733446048,0.77530430299719,0.121243280904442,0.781321872092454,0.447211493329235,0.001980999380108,0.491292041305371,0.0592482522939624,0.87026507037239,0.297081058376565,0.00216754531227755
TMEM232,0.494744696366801,0.796273505924342,0.94315966673703,0.240391969232248,0.0472279514477753,0.18070682436639,0.249397640974091,0.51954227199976,0.00396728376181677,0.000322100734436175,0.0506063783921455
PKD1L3,0.291023099471653,0.787476294638676,0.0173057145387823,0.199882112534639,0.869152313409911,0.378710218828738,0.195338384557171,0.973098294558635,0.956771586916235,0.229836942792737,0.122665059751332
RHD,0.0533708024745817,0.555687462097925,0.251646689848569,0.551103527063058,0.145424669364702,0.0234739203786103,0.781584797119385,0.801753654649902,0.226909070794169,0.312043976586605,0.00896157935805973
ESPN,2.51872689300372e-06,1.53851198023904e-08,7.87976786092278e-08,0.132127196593684,0.325614611608341,5.48505675646215e-07,0.552187969584262,0.607517574001884,0.789533142404455,0.362148505260234,3.76023989260866e-11
PTRH1,0.030534102342537,0.760443898107867,0.66777582968164,0.0538788215865938,0.383680847174462,0.0253768437202631,0.0299447610158945,0.0524296881251568,0.708190506984038,0.249722507850284,5.47972967778122e-10
GPR141,0.0731429142725748,0.192952964602474,0.0324063092090133,0.000233407691661074,0.189830734766873,4.98759037273965e-11,3.44941383508677e-08,6.56693727781565e-06,2.00965398993144e-06,0.0340267187545089,0.0596900410446067
TMPRSS6,0.0782276095982071,0.0825745174770315,1.38039262430851e-06,0.909452747820017,0.861207809413196,0.0575447325382448,0.0494940734288046,0.0586265392789341,0.877377682535294,0.0662581610175952,0.0757804603009828
TMEM216,0.437093790943086,0.154890962503589,0.425037847720358,0.975319396009348,0.70693222680513,0.002306788259607,0.404727778096873,0.176211991955456,0.632374391940568,0.0239825040954655,6.20097058776431e-16
RPS19BP1,0.323241386407139,0.000918946099252666,0.173499470097299,0.381584457208738,0.00213018438946039,0.165434381013578,0.515255486555027,0.963942489929441,0.253200263265784,0.302982340511114,7.30153829751032e-18
AP003068.6,0.133179770323354,0.147260728070207,0.103678310461794,0.419580709557778,0.886937213545744,0.102940606460717,0.271566885633057,0.231926749290116,0.679565348484077,0.445059111491673,0.710911403378759
TEAD1,0.100079992544,0.608613572034952,0.107587969007615,0.974836083515489,0.634982819299961,0.0310824705228308,0.398031325393948,0.850615995372032,0.448596537008821,0.239438835342934,0.12914082714896
PLCD1,0.468347895737835,0.548907518052723,0.291123015472985,0.070864264379059,0.221468272512048,0.379748714823991,0.0467945683620208,0.980785882828548,0.238973657699111,0.53406940211035,0.0675460200806376
ENTPD5,0.536942125812617,0.218615652023075,0.581396964767865,0.82348938770548,0.126625975350966,0.054906070752166,0.323837305704268,0.217895422394821,0.67340423764066,0.920865798717814,0.0076330058733658
MITF,0.336463199164949,0.466624821236287,0.11007947707868,0.000679640906166829,0.463370441308979,0.0790280643607175,4.22432154081636e-14,1.36517310555111e-09,0.00836768995769974,0.500175368633926,0.0298250598979388
NAP1L1,0.0150124687949122,4.08411511035866e-05,0.248212615075482,0.00439759434643542,0.716802253569681,0.0557139300901517,1.68893151005443e-05,0.0116998930571731,0.175453567442292,0.00696244994323659,8.75037674494228e-49
LILRA5,0.00465357992662952,0.23707984315889,0.00180326700552318,1.87577068274597e-06,0.20306609553566,4.91811817722783e-30,0.00883901335034609,4.21313654822151e-05,0.250901953309755,0.0371005237800631,0.0215870429573403
CMC1,0.00165846627557162,0.0175977732085462,0.220541379814291,0.104839578597902,0.872523824315801,0.0013547543808427,0.00846629172378909,0.00554831510250706,2.17289600404208e-05,3.72943300752918e-06,2.86739118546008e-11
SPATA21,0.894530503497087,0.956474532902968,0.0826967262656422,0.646013368343335,0.375619121325732,0.128598945465766,0.494190773296975,0.980013497927896,0.242017322249753,0.0693196294195923,1.60297718628568e-09
MRPS21,0.155759771989881,0.183953860004742,0.0859239341047537,0.819268345432296,0.0895420951606244,0.877506106358733,0.729758422806243,0.187501664344821,0.00528614304922444,0.286124806401938,9.92813795773578e-32
RNF220,0.301736586737798,0.304676147921924,0.264927949970676,0.166559107904805,0.868474533525935,0.497509587997589,0.599838265472886,0.759712043402204,0.129015843300918,0.498490426326655,0.0541395552532287
KIAA1598,0.691293120330203,0.230509195204412,0.180737154534706,4.25616160146831e-14,0.342382764780643,3.80859710914854e-28,7.21524985707982e-18,1.17654392610072e-14,0.447565200730915,0.0279084900892639,6.65795067739606e-15
BAGE2,0.626748502723624,0.172455508355012,0.633383709539402,0.660741346462211,0.455763930678872,0.918360905695951,0.272439704229052,0.264962053571658,0.678348896508374,0.705271525589942,0.0640725469205225
RP11-195F19.5,0.169686554301074,0.392019617082015,0.391374533718833,0.416675790576992,0.270010793035825,0.0783778225900271,0.0955437628240112,0.00727963517450819,0.0188306893020015,0.718795881693293,0.0518481662293551
ZNF546,0.887881083324635,0.041763029361482,0.714541138475024,0.1698772077245,0.81001292264744,0.0217746696514718,0.034187305943501,0.538358914169691,0.438986206489905,0.880139491222847,0.0176961115042073
TSPYL4,0.265188955012939,0.854867960482476,0.0596038021611435,0.0832221949339066,0.115714203955235,0.00873334530572492,0.0140492072676678,0.143557602020809,0.897966145275257,0.121104654435302,1.77102433996815e-06
MT1X,0.282153065976922,0.138978362893151,0.614529231794976,0.00886327996001659,8.25347320448569e-06,0.000179032496004978,1.48086511572331e-13,7.85158641311313e-07,0.0593089113489593,0.00874235659816837,4.89159181660513e-05
GCNT1,0.159817348471086,0.408739865698383,0.0724384346249805,0.0855170761913722,0.00654383876549275,0.096728425251958,0.00149275370086175,0.151620971260892,0.00379989581982155,0.819208497984434,1.73290521341413e-05
SESTD1,0.0013805864647989,0.0761954051760022,0.459191398902256,0.654536921439937,0.109482244441562,1.94509186253549e-05,0.869146148383229,0.831839772003025,0.356705817489978,0.0821385958662205,0.119695738328331
FNBP1,0.00358998686982463,0.714507834411411,0.0252302523137688,0.589472606758911,0.829338608102071,0.292462367408601,0.176627440159901,0.764926802355991,0.830016601871,0.0397471774206171,7.37791450563355e-12
DYNC2H1,0.294892420343481,0.179833376860882,0.746836050978939,0.00246285167009496,0.698345071673797,0.603921580129493,0.0764233665289788,0.149914864576748,0.192344338028477,0.0159328648682374,0.097531648660059
RSBN1L,0.561297934789577,0.326757484275211,0.0218354484501998,0.0108519894133721,0.539169950175582,0.00310212821859185,0.0130631753622837,0.240103639873287,0.0499099288998482,0.0305788177174221,2.42502521844802e-15
WDR86,0.0566664473330858,0.285669171145697,0.0827869055387404,0.509866230867961,0.189448004604444,0.740837282234964,0.659572267544425,0.679902938460697,0.12907711293051,0.21083996962439,0.00887983517944256
EPOR,0.948652949627193,0.0525384970160634,0.311375792664596,0.353201870015276,0.44438516055963,0.00131559079509961,0.591502984300087,0.564511662933991,0.146890707673454,0.788429371682195,0.000123896496286567
TAF9B,0.0325925347582057,0.803814660549589,0.145102108113071,0.0109165672287735,0.204724734554977,0.0681035969058133,2.28670168441362e-09,8.81566078666883e-08,0.365537985779205,0.94116682962506,0.000336706537956514
CHP1,6.39663897203053e-05,0.0283530790129805,0.297831446620699,0.000601804319236283,0.00125772354352921,0.00120938827348651,0.000767289939742685,0.154042088283943,0.0577107656945955,0.011309436593454,7.31562001417002e-21
RDM1,0.0793859166333968,0.152451519463155,0.0459995855669331,5.06613237656973e-06,0.169447391867064,3.75426196484096e-07,1.28813047159544e-08,0.000273022404380947,0.152768367553994,0.0470422471282239,0.0705619603531365
FPR3,0.645935559748607,0.900143295962159,0.532480880880636,4.43258077226901e-08,0.900516325615788,0.4565641415889,7.25414005258101e-30,3.41872002421428e-13,0.00161305253738291,0.00869540549798084,0.533972045727058
RPL7P48,0.512588261865967,0.2316457635923,0.984926004650822,0.831819439431139,0.55071503324535,0.842098570347082,0.549711367911977,0.102086936552557,0.193903681474461,0.00109695479071404,0.00206981267183217
PTMA,0.0306173826881325,0.0602276849936249,0.714881744825263,1.07084384650034e-05,1.79854091716308e-06,0.36348241020942,0.000431582571721862,0.000117599376082938,1.44858267645348e-06,0.352344261101378,2.28074571756064e-168
HSPA14,0.131268745727735,0.201320044904271,0.106215613694011,4.20933134940698e-08,0.800425996607675,0.350720422510069,2.6170233495331e-08,0.00198955842162855,0.829965253373543,0.286730270081004,1.65287937666366e-05
SIRT7,0.224534784381606,0.578205636440464,0.421788262168334,0.161029490051774,0.427543574043448,0.561116248210915,0.00416553594096107,0.0738833739973161,0.355180837613112,0.549787816802247,1.49259635320638e-07
CTC-471F3.4,0.124857594664043,0.913533361544535,0.116725620849677,0.267775905751252,0.619939939794694,0.325332071563139,0.0186786863313279,0.012997904518923,0.80590440336398,0.962695173116604,1.24806416359938e-05
IFT140,0.966069175228975,0.094584947779531,0.345204118821358,0.041143320964996,0.181925639753603,0.502569749499402,0.657495890493541,0.962147435140761,0.391864996797109,0.02120407294281,8.37345952412639e-05
TPM3P7,0.846046795440226,0.904430482279866,0.922894931675015,0.367003230102578,0.851863401126017,0.43913213438797,0.792419619801738,0.658839896349906,0.569040188600687,0.262931391952676,0.0258970688402369
POTEM,0.030476816820056,0.971977211904466,0.766160619302074,0.353545270416826,0.865352006187841,0.166404653683877,0.709876692921575,0.972318827050084,0.236748158359774,0.188128179422314,0.353091034311316
TLR5,0.654707780202121,0.167837453739359,0.106965071179542,0.00121191649221763,0.0695925546471793,0.0673545916168326,1.0119381199491e-05,0.0165275704958727,0.343778779264045,0.46723557834587,3.30558123175716e-09
USP7,0.00133534118567473,0.727457550436302,0.336477392271592,0.658450284414884,0.586834885986838,0.00550153598224648,0.000194774219050517,0.045454916503775,0.724911873348204,0.100083337436295,7.24191438071095e-07
PLEKHN1,0.112158632320824,0.221004782868021,0.0237600189245278,0.088576016992247,0.453909911169741,0.00394019320752881,0.489316205910726,0.505208393674193,0.820822628320577,0.111434436336936,0.0199630419288032
ZNF385C,0.0280189533833353,0.289430423869943,0.112872484053285,0.0370619742076568,0.0230395066100531,8.88167729905083e-19,0.0235417118253532,0.145223810156007,0.0227676222143092,0.590974631904441,0.000221218158312542
MAGEH1,0.0400726736984743,0.693167632733767,2.14966026407516e-17,0.553460758706071,8.33225571032994e-08,0.796180960116814,0.029625037355803,0.440156787513481,0.00304150575240351,0.158780481984043,1.59435006664885e-06
TET3,0.819102936152178,0.396567445774359,0.118282219091592,0.250299753770336,0.737246200057157,0.385826798742584,0.279006439902642,0.523656867430479,0.429053131825361,0.612299787978457,0.00528516846401398
ZNF286A,0.288657172110399,0.866700066840335,0.0596215940442056,0.94280483437796,0.151823197258621,0.00329244484349004,0.193810799310264,0.595069127888631,0.641375633930625,0.365823537858447,5.03047527368121e-07
ISG15,2.30456067524457e-06,0.0431680528648195,0.0046669250932675,0.0260647648750154,0.981963330277341,0.0609977322992303,1.46903683786561e-06,0.000790181485117766,0.00126596273520876,0.256813150850334,5.42905040307483e-12
EXD3,0.487467801285682,0.599297626263811,0.0771751957622656,0.0476654984116263,0.729836042126558,0.232657271409702,0.212180128196625,0.412905076240024,0.410019296451225,0.878626161951661,0.694462351094785
TCL6,0.000814606054746107,0.269215678815996,0.00634880748808478,0.00594559060564445,0.0049010223213995,3.01640847299085e-10,0.0975630402539878,0.419079784982853,0.00484829474297087,0.194472289604199,0.0052461618242817
C17orf97,0.265927140574529,0.386938878802441,0.192233705370998,0.170903489222808,0.13513210341927,0.240725899471554,0.969865708220078,0.140318668400314,0.651051162450358,0.944297002416579,0.369775375562857
ZKSCAN4,0.52677416446359,0.17430627071878,0.699658536488484,0.488102251351489,0.56385383462349,4.85737769196173e-05,0.99011736932863,0.12735361988822,0.370001793360426,0.602432047613786,0.0315673243269989
RGPD1,0.582903389491972,0.124797622787683,0.0107787400239112,0.35673173354942,0.541692450120789,0.620276860616217,0.0016112083147596,0.493192679502083,0.245005374342911,0.0160069708392556,0.000843958073515006
DHRS4L2,0.00460974706669657,0.269477162426949,0.663577655994259,0.265329685398634,0.112209766517587,0.233516214526106,0.000412927607770985,0.0767237008210772,0.211190300895537,0.0650546106192611,3.90064678607607e-18
SAMD11,0.947541552735348,0.983112730485759,0.762413027286291,0.0408759125994629,0.344684827902431,0.463199638600963,0.205578234423699,0.617218951480116,0.990818130789717,0.988269742399191,0.676658694814344
VMAC,0.494420339333105,0.896122484794228,0.148173153365943,0.054967030148322,0.314715119170615,0.215628027422504,0.0371476428022235,0.115189780725297,0.402019818442524,0.889405283441381,0.0274383419511916
TMSB4XP8,0.00248707603774713,8.86946846402094e-08,0.00416237746687005,0.271022323195791,4.859957040777e-06,4.80304147209329e-09,0.591000976352177,1.27221901605822e-05,0.0220758185792827,9.67316969920297e-05,1.86188179634899e-152
WHAMMP3,0.328691189490152,0.690366894718033,0.385696720674675,0.388036353266,0.969552325284034,0.585988985842936,0.234464971487,0.309367161170088,0.478056447740792,0.242978719433716,0.00485263871802066
B3GALTL,0.358223726199657,0.0300234526794475,0.362987406236321,0.000283237615223345,0.954657522035139,0.0555820306698338,0.0751574138863688,0.797065473565231,0.947512036283017,0.202979307322822,0.171966209529855
TRPV2,0.0664148697524694,0.326958763965208,0.352455916746597,0.375010188881158,0.00146133351859237,0.248210652767812,0.00265866262542215,0.306471574463288,0.0204237075463904,0.0395481892903743,3.05292015266259e-07
C2orf88,0.00774034674655942,0.383978547807984,0.0528210706809,0.557820320635523,0.0841593230166033,0.14093319528312,0.0694032381671592,0.646884294417233,0.156064808800544,0.0356260099265313,2.98360446733288e-11
